"id","date","shop","gruppa","name","characteristic","quantity","item","price","amount","id_store"
"1122","2020-10-20","Минерал Групп","Сад","Жидкость","бордосская, 100мл.","1","шт.","94.50","94.50","49"
"1123","2020-10-20","Минерал Групп","Сад","Средство","от грызунов, мышиная отрава, РОДЕМОС, 50гр.","1","шт.","27.00","27.00","49"
"1124","2020-10-20","СтройМир на Пугачёва","Сад","Угол","ПП 45*32мм., белый","14","шт.","13.72","192.08","66"
"1125","2020-10-11","СтройМир на Пугачёва","Сад","Угол","ПП 45*32мм., белый","2","шт.","13.72","27.44","66"
"1126","2020-10-20","СтройМир на Пугачёва","Сад","Муфта","ПП переходная 20-32мм., белая","1","шт.","5.88","5.88","66"
"1127","2020-10-20","СтройМир на Пугачёва","Сад","Скобы","металлические однолапковые №25 (СМО)","32","шт.","4.90","156.80","66"
"1128","2020-10-22","Аквамарин","Сад","Муфта","ПП переходная 20-32мм., внутр./нар., белая","4","шт.","10.00","40.00","15"
"1129","2020-10-20","Электрика для электрика","Электрика","Выключатель","ВКН-306 3Р 6А 230/400В IP40 TDM","1","шт.","201.00","201.00","86"
"1130","2020-10-22","Реал Маркет Коряжма","Инструмент","Диск","пильный для циркулярной пилы по дереву ВИХРЬ 190*30*48 зубьев","1","шт.","420.00","420.00","1"
"1131","2016-08-31","Буратино","Электрика","Выключатель","лампочки, розетки - всего 5 наименований","5","шт.","845.00","845.00","20"
"1132","2016-09-12","Сириус","Электрика","Светильник","ночник Светлячок с датчиком освещения, 3-LED x 1Вт, 220В, 10см., золотистый","1","шт.","195.00","195.00","70"
"1133","2016-09-02","Техника-Электрика","Электрика","Таймер","ROBITON ME-01, механическая розетка, 24 часа, программируемый, 3600Вт","1","шт.","430.00","430.00","76"
"1134","2020-11-05","СтройРынок","Стройматериалы","Панели","ПВХ Фриз 3D 2700 х 250мм. NOVITA Орхис добор","8","шт.","315.00","2520.00","60"
"1135","2020-11-05","СтройРынок","Стройматериалы","Профиль","ПВХ стартовый L-профиль для пласт. панелей, 3м.","1","шт.","35.00","35.00","60"
"1136","2020-11-05","СтройРынок","Химия","Клей","жидкие гвозди ЭКОН Интерьер, 200гр.","1","шт.","100.00","100.00","60"
"1137","2020-10-31","СтройБери","Химия","Клей","жидкие гвозди ЭКОН Сверхсильный, 200гр.","3","шт.","114.00","342.00","73"
"1138","2020-10-31","СтройБери","Сантехника","Обвод","муфтовый 20","3","шт.","23.75","71.25","73"
"1139","2020-10-31","СтройБери","Сантехника","Угол","ПП комбинированный с внутренней резьбой 20*1/2""","2","шт.","47.50","95.00","73"
"1140","2020-10-31","СтройБери","Сантехника","Муфта","ПП переходная с наружной резьбой 20мм. - 1/2"", белая ","2","шт.","52.25","104.50","73"
"1141","2020-10-31","СтройБери","Сантехника","Муфта","разъёмная ПП (американка) с наружней резьбой 20мм. - 1/2"", белая","2","шт.","109.25","218.50","73"
"1142","2020-10-31","СтройБери","Сантехника","Труба","PPRC полипропиленовая, стекловолокно, d=20мм., PN20, 4м.","1","шт.","190.00","190.00","73"
"1143","2020-10-31","СтройБери","Сантехника","Труба","PPRC полипропиленовая, d=20мм., PN20, 4м.","2","шт.","152.00","304.00","73"
"1144","2020-11-24","Велес","Расходники","Петля","мебельная накладная 201 АЕ (Н102А 02/0112) Боярд","2","шт.","45.00","90.00","23"
"1145","2020-11-08","СтройМир на Пугачёва","Сантехника","Шланг","подводка для воды гибкая 0,4м., гайка-гайка","1","шт.","63.70","63.70","66"
"1146","2020-11-08","Мир Замков","Расходники","Саморезы","4,5 х 40мм., универсальные, белый цинк","20","шт.","0.95","19.00","51"
"1147","2020-11-10","Электрика для электрика","Электрика","Кабель","канал 25*25мм. белый 2,0м.","9","шт.","80.00","720.00","86"
"1148","2016-06-06","Сияние","Бытовая техника","Сушилка","Изидри-500","1","шт.","12470.00","11597.10","71"
"1149","2020-05-11","Металлолом","Стройматериалы","Железо","сдача металлолома","207","кг.","15.00","-3105.00","47"
"1150","2020-09-11","Мир Кафеля","Мебель","Тумба","СИТИ-50 TIVOLI на ножках, белая + умывальник УЮТ-50","1","шт.","3950.00","3950.00","54"
"1151","2020-05-11","Реал Маркет В-Устюг","Сантехника","Сифон","для кухни В220 1 1/2"" (40) 40*40*50","1","шт.","182.04","182.04","3"
"1152","2020-05-11","Реал Маркет В-Устюг","Сантехника","Сифон","для умывальника A320V 1 1/2"" (40) 40*40*50 с отводом для стиральной машины 40","1","шт.","239.00","239.00","3"
"1153","2020-05-11","Реал Маркет В-Устюг","Электрика","Вентилятор","вытяжной с сеткой ERA 4S, D100","1","шт.","690.00","690.00","3"
"1154","2020-05-11","Реал Маркет В-Устюг","Стройматериалы","Колено","круглое ДУ100*90, белое, для системы вентиляции","1","шт.","109.00","109.00","3"
"1155","2020-05-11","Реал Маркет В-Устюг","Стройматериалы","Соединитель","эксцентриковый плоского воздуховода с круглым для системы вентиляции","2","шт.","135.00","270.00","3"
"1156","2020-05-11","Реал Маркет В-Устюг","Стройматериалы","Клапан","обратный d=100 OK100 для системы вентиляции","1","шт.","139.00","139.00","3"
"1157","2020-05-11","Реал Маркет В-Устюг","Стройматериалы","Держатель","прямоугольного канала 60*120мм. для системы вентиляции","2","шт.","39.00","78.00","3"
"1158","2020-05-11","Реал Маркет В-Устюг","Стройматериалы","Воздуховод","плоский 60*120мм * 2м. для системы вентиляции","1","шт.","441.00","441.00","3"
"1159","2020-05-11","Реал Маркет В-Устюг","Стройматериалы","Воздуховод","плоский 60*120мм * 1м. для системы вентиляции","1","шт.","219.00","219.00","3"
"1160","2020-05-11","Реал Маркет В-Устюг","Расходники","Лента","бордюрная для ванн и раковин 11*11мм.*3,35м. Matrix","1","шт.","295.00","295.00","3"
"1161","2020-05-11","Реал Маркет В-Устюг","Химия","Герметик","санитарный силиконовый прозрачный, Макрофлекс SX101, 290гр.","1","шт.","310.00","310.00","3"
"1162","2020-05-11","Реал Маркет В-Устюг","Сантехника","Муфта","комбинированная ПП с наружной резьбой 20мм.* 1/2""","2","шт.","45.00","90.00","3"
"1163","2020-05-11","Реал Маркет В-Устюг","Сантехника","Тройник","PPR 20мм., белый","5","шт.","6.00","30.00","3"
"1164","2020-05-11","Реал Маркет В-Устюг","Сантехника","Угол","ПП 90*20мм., белый","18","шт.","4.00","72.00","3"
"1165","2020-05-11","Реал Маркет В-Устюг","Сад","Семена","фасоль овощная Нагано Престиж 5гр.","1","шт.","17.50","17.50","3"
"1166","2020-05-11","Реал Маркет В-Устюг","Сад","Семена","фасоль овощная Модница 5гр.","1","шт.","18.90","18.90","3"
"1167","2020-05-11","Реал Маркет В-Устюг","Сад","Семена","фасоль овощная Сакса Престиж без волокна 6гр.","1","шт.","14.00","14.00","3"
"1168","2020-05-11","Реал Маркет В-Устюг","Сад","Семена","фасоль овощная Романа спаржевая Сед 6гр.","2","шт.","14.00","28.00","3"
"1169","2020-05-11","Реал Маркет В-Устюг","Сад","Семена","фасоль Паулиста","1","шт.","38.50","38.50","3"
"1170","2020-05-11","Реал Маркет В-Устюг","Сад","Семена","томат Воловье сердце СеДек","1","шт.","10.50","10.50","3"
"1171","2020-05-11","Реал Маркет В-Устюг","Сад","Семена","томат Сердце Минусинска","1","шт.","24.50","24.50","3"
"1172","2020-05-11","Реал Маркет В-Устюг","Сад","Семена","томат Семёныч Евро Тагр","1","шт.","24.50","24.50","3"
"1173","2020-05-11","Реал Маркет В-Устюг","Сад","Семена","капуста белокачанная Новоми Гавриш","1","шт.","38.50","38.50","3"
"1174","2020-05-11","Реал Маркет В-Устюг","Сад","Семена","капуста цветная Сноуболл, СеДек","1","шт.","12.60","12.60","3"
"1175","2020-05-11","Реал Маркет В-Устюг","Сад","Семена","капуста белокачанная Краукайзер","1","шт.","35.00","35.00","3"
"1176","2020-05-11","Реал Маркет В-Устюг","Сад","Семена","капуста цветная Снежная королева, СеДек","1","шт.","21.00","21.00","3"
"1177","2020-05-11","Реал Маркет В-Устюг","Сад","Семена","тыква Дынька F1, СеДек","1","шт.","22.40","22.40","3"
"1178","2020-05-11","Реал Маркет В-Устюг","Сад","Семена","котовник Кентавр Гавриш","1","шт.","10.50","10.50","3"
"1179","2020-05-11","Реал Маркет В-Устюг","Сад","Семена","свёкла Мадам Ружетт F1 СеДек","1","шт.","21.00","21.00","3"
"1180","2020-09-11","Реал Маркет Коряжма","Стройматериалы","Стык","для порогов 28мм.*0,9м., золото","1","шт.","66.50","66.50","1"
"1181","2020-09-11","Реал Маркет Коряжма","Стройматериалы","Соединитель","пластиковый 60*120мм., для системы вентиляции","1","шт.","41.30","41.30","1"
"1182","2020-09-11","Реал Маркет Коряжма","Стройматериалы","Держатель","прямоугольного канала 60*120мм. для системы вентиляции","1","шт.","27.30","27.30","1"
"1183","2020-09-11","Реал Маркет Коряжма","Сантехника","Заглушка","на трубу 1/2""","2","шт.","36.40","72.80","1"
"1184","2020-09-11","Реал Маркет Коряжма","Сантехника","Муфта","ПП переходная 25-20мм., внутр./нар., белая","1","шт.","3.50","3.50","1"
"1185","2020-09-11","Реал Маркет Коряжма","Сантехника","Тройник","переходной PPR 25*20*25мм.","1","шт.","6.30","6.30","1"
"1186","2020-04-11","Сима-Ленд","Инструмент","Дрель","ударная ДУ-710 ЭРМ2, 13мм., реверс, 710Вт., ЗУБР","1","шт.","2520.00","2520.00","69"
"1187","2020-04-11","Сима-Ленд","Сад","Шайба","термошайба, 40мм., серая, без прокладки, (набор - 250шт.)","1","шт.","1368.00","1368.00","69"
"1188","2020-04-11","Сима-Ленд","Сад","Средство","от болезней растений ХОМ, СП 20гр.","1","шт.","29.50","29.50","69"
"1189","2020-04-11","Сима-Ленд","Сад","Побелка","садовая ГРИН БЭЛТ 500гр.","1","шт.","24.10","24.10","69"
"1190","2020-04-11","Сима-Ленд","Сад","Семена","капуста белокочанная Килатон F1","10","шт.","33.90","339.00","69"
"1191","2020-04-11","Сима-Ленд","Сад","Семена","капуста белокочанная Галакси F1","10","шт.","21.80","218.00","69"
"1192","2020-04-11","Сима-Ленд","Сад","Семена","капуста белокочанная СБ-3 F1","10","шт.","11.50","115.00","69"
"1193","2020-04-11","Сима-Ленд","Сад","Семена","цветы Лобелия Император Вильям О, 0,05гр","10","шт.","12.20","122.00","69"
"1194","2020-04-11","Сима-Ленд","Сад","Тройник","PPR 32мм., белый, LuazonAqua","50","шт.","10.50","525.00","69"
"1195","2020-04-11","Сима-Ленд","Сад","Муфта","ПП переходная 20-32мм., внутр./нар., белая, LuazonAqua","80","шт.","3.47","277.60","69"
"1196","2020-04-11","Сима-Ленд","Сад","Инсектицид","для растений борная кислота БИОАБСОЛЮТ, 50гр.","1","шт.","42.80","42.80","69"
"1197","2020-04-11","Сима-Ленд","Инструмент","Стойка","для дрели PIT Р0010002, крепление d=40мм., регулировка угла и глубины сверления","1","шт.","650.00","650.00","69"
"1198","2020-04-11","Сима-Ленд","Сад","Эликсир","для рассады JOY Здоровый старт, 400мл.","1","шт.","107.00","107.00","69"
"1199","2020-04-11","Сима-Ленд","Сад","Труба","PPRC полипропиленовая, стекловолокно, d=32мм., SDR 7.4, PN20, 4м., OTMO (с доставкой)","45","шт.","290.00","17041.00","69"
"1200","2020-04-11","Сима-Ленд","Сад","Средство","для увеличения плодородия почвы Рубин 777, Зелёное сечение, 50гр.","1","шт.","36.00","36.00","69"
"1201","2020-04-11","Сима-Ленд","Сад","Средство","биологическое универсальное для теплиц, компостов, дачных туалетов и септиков 5 в 1, 50гр.","1","шт.","43.00","43.00","69"
"1202","2020-04-11","Сима-Ленд","Сад","Профиль","соединительный универсальный для поликарбоната, НР 4-6мм. * 6м., Novattro","5","шт.","369.00","1845.00","69"
"1203","2020-04-11","Сима-Ленд","Сад","Профиль","торцевой прозрачный для поликарбоната, UP 6мм. * 2,1м., Novattro","15","шт.","54.00","810.00","69"
"1204","2020-04-11","Сима-Ленд","Сад","Биопрепарат","от бактериальных и грибных болезней картофеля Фитоспорин-М 30гр.","1","шт.","29.50","29.50","69"
"1205","2020-04-11","Сима-Ленд","Сад","Средство","для образования завязи Борогум-М, 0,2л.","1","шт.","58.00","58.00","69"
"1206","2020-04-11","Сима-Ленд","Сад","Хелат","марганца, пакет, 10гр.","1","шт.","23.10","23.10","69"
"1207","2020-04-11","Сима-Ленд","Сад","Хелат","железа, пакет, 10гр.","1","шт.","23.10","23.10","69"
"1208","2020-04-11","Сима-Ленд","Сад","Хелат","меди, пакет, 5гр.","4","шт.","17.30","69.20","69"
"1209","2020-04-11","Сима-Ленд","Сад","Семена","томат Большая мамочка, очень ранний, 0,1гр.","10","шт.","19.30","193.00","69"
"1210","2020-04-11","Сима-Ленд","Сад","Семена","томат Медвежья лапа, среднеранний, пакет - 20шт.","10","шт.","15.40","154.00","69"
"1211","2020-04-11","Сима-Ленд","Сад","Семена","томат Загадка природы, среднеранний, пакет - 20шт.","10","шт.","13.60","136.00","69"
"1212","2020-04-11","Сима-Ленд","Сад","Удобрение","минеральное антистресс универсальный AGREE`S, 0,25л.","1","шт.","70.00","70.00","69"
"1213","2020-04-11","Сима-Ленд","Сад","Удобрение","органическое Гумат калия, 3л.","2","шт.","86.00","172.00","69"
"1214","2020-04-11","Сима-Ленд","Сад","Жмых","горчичный ЗФ, 3л.","1","шт.","74.00","74.00","69"
"1215","2020-04-11","Сима-Ленд","Сад","Семена","лук шалот Дружная семейка, 0,1гр.","10","шт.","24.80","248.00","69"
"1216","2020-04-11","Сима-Ленд","Сад","Спрей","антистресс для растений JOY Супер защита, 400мл.","1","шт.","110.00","110.00","69"
"1217","2020-04-11","Сима-Ленд","Сад","Регулятор","роста, природный корнеобразователь ЦИРКОН, 1мл.","5","шт.","15.30","76.50","69"
"1218","2020-04-11","Сима-Ленд","Сад","Удобрение","сапропель БИО-комплекс, суперконцентрат, 1л.","1","шт.","87.00","87.00","69"
"1219","2020-04-11","Сима-Ленд","Сад","Удобрение","экстракт конского навоза, Ивановское, 0,5л.","2","шт.","29.00","58.00","69"
"1220","2020-04-11","Сима-Ленд","Сад","Стакан","Стандарт, 200мл, зелёный, 100шт/уп.","100","шт.","0.73","73.00","69"
"1221","2020-04-11","Сима-Ленд","Сад","Удобрение","стимулятор роста растений НВ-101, ампула, 6мл.","1","шт.","145.00","145.00","69"
"1222","2020-04-11","Сима-Ленд","Сад","Удобрение","стимулятор роста Энерген Экстра упаковка 10 капсул для полива","1","шт.","53.00","53.00","69"
"1223","2020-04-11","Сима-Ленд","Сад","Поликарбонат","сотовый, прозрачный, 6мм. 2,1*6м., MultiGreen (цена с доставкой)","4","шт.","2790.00","15160.00","69"
"1224","2020-12-05","СтройБери","Химия","Клей","герметик ""ЭКОН"" санитарный силиконовый белый 280 мл.","1","шт.","242.50","242.50","73"
"1225","2020-12-05","СтройБери","Сантехника","Опора","ПП крепления трубы 20мм.","5","шт.","3.40","17.00","73"
"1226","2020-12-05","СтройБери","Сантехника","Опора","ПП крепления трубы 20мм.","4","шт.","3.39","13.56","73"
"1227","2020-12-05","СтройБери","Сантехника","Муфта","комбинированная ПП с наружной резьбой 20мм.* 1/2""","2","шт.","53.35","106.70","73"
"1228","2020-12-05","СтройБери","Сантехника","Угол","ПП 90*20мм., белый","3","шт.","5.82","17.46","73"
"1229","2020-12-05","СтройБери","Сантехника","Изоляция","трубная 25/6 длина 2м.","4","шт.","38.80","155.20","73"
"1230","2020-12-05","СтройБери","Сантехника","Труба","PPRC полипропиленовая d=20мм., PN20, 4м.","1","шт.","155.20","155.20","73"
"1231","2020-12-05","СтройБери","Сантехника","Труба","PPRC полипропиленовая, стекловолокно, d=20мм., PN20, 4м.","1","шт.","194.00","194.00","73"
"1232","2016-05-04","Комлайн","Бытовая техника","Холодильник","Атлант ХМ 4025-000 205см","1","шт.","25150.00","25600.00","95"
"1233","2014-01-31","Бобёр","Инструмент","Пила","циркулярная Зубр ЗПД-2000 2кВт","1","шт.","1500.00","1500.00","19"
"1234","2013-12-23","РемСтройИнструмент","Инструмент","Станок","для заточки свёрел Калибр ЭЗС-200С","1","шт.","1850.00","1850.00","96"
"1236","2020-12-30","Буратино","Электрика","Выключатель","автомат 1-полюсный 10А SH201L ""тип C"" ABB","1","шт.","270.00","270.00","20"
"1238","2020-12-30","Электрика для электрика","Электрика","Выключатель","автомат 2-х полюсный 32А ВА 47-29 ""тип С"" ИЭК","1","шт.","340.00","340.00","86"
"1239","2020-12-30","Электрика для электрика","Электрика","Клемма","F 5-проводная монтажная 222-415 с рычажным зажимом","2","шт.","28.00","56.00","86"
"1240","2020-12-30","ЭлектроМаркет","Электрика","Выключатель","проходной одноклавишный наружный белый MAKEL 45105","2","шт.","115.00","230.00","88"
"1241","2020-12-30","ЭлектроМаркет","Электрика","Клемма","WAGO 2 жил 0,5-2,5кв.мм. с рычажным зажимом","4","шт.","25.00","100.00","88"
"1242","2020-12-30","ЭлектроМаркет","Электрика","Лампа","LED 10вт Е27 4000К белый свет SBA6010","3","шт.","51.00","153.00","88"
"1243","2020-12-30","ЭлектроМаркет","Электрика","Лампа","LED 9вт Е14 4000К белый шар SAFFIT","3","шт.","52.00","156.00","88"
"1244","2020-12-30","ЭлектроМаркет","Электрика","Лампа","LED 9вт Е27 4000К белый SAFFIT","1","шт.","61.00","61.00","88"
"1245","2020-12-30","Реал Маркет Коряжма","Электрика","Розетка","2-х местная, 16А, 250В с заземлением, белая ХИТ","2","шт.","95.00","190.00","1"
"1246","2020-12-30","Реал Маркет Коряжма","Электрика","Шина","PEN земля-ноль 6х9мм. В/1 ИЭК","1","шт.","90.00","90.00","1"
"1248","2020-12-30","Реал Маркет Коряжма","Электрика","Скобы","круглые 8мм. (комплект - 50шт.)","1","шт.","40.00","40.00","1"
"1249","2020-12-30","Реал Маркет Коряжма","Электрика","Кабель","ВВГ-нг, 2 х 2,5мм.плоский","50","м.","49.00","2450.00","1"
"1250","2020-12-30","Реал Маркет Коряжма","Расходники","Саморезы","4,2 х 25мм. с пресс-шайбой острые","300","м.","0.60","180.00","1"
"1251","2020-12-30","Реал Маркет Коряжма","Расходники","Саморезы","4,8 х 152мм. редкая резьба, оксидированные","20","м.","3.80","76.00","1"
"1252","2020-12-30","Реал Маркет Коряжма","Расходники","Саморезы","4,8 х 95мм. редкая резьба, оксидированные","30","м.","1.80","54.00","1"
"1253","2020-12-30","Реал Маркет Коряжма","Расходники","Саморезы","4,8 х 127мм. частая резьба","20","м.","3.00","60.00","1"
"1254","2020-12-30","Реал Маркет Коряжма","Расходники","Саморезы","3,5 х 25мм. частая резьба","300","м.","0.32","96.00","1"
"1255","2021-01-08","Буратино","Электрика","Лампа","светодиодная 7W цоколь G5.3 LB-26 4000K FERON","5","шт.","90.00","450.00","20"
"1256","2021-01-08","Буратино","Электрика","Светильник","светодиодный встраиваемый CD903 4000К LED-подсветка, тип лампы MR16 FERON","5","шт.","250.00","1250.00","20"
"1257","2021-01-08","Буратино","Электрика","Розетка","3-х местная ОП тип 244, РА16-244, 16А, 250В, без заземления, белая BYLECTRICA","3","шт.","175.00","525.00","20"
"1258","2021-01-08","Буратино","Электрика","Розетка","1-местная ОП тип 254, РА16-254, 16А, 250В, с заземлением, белая BYLECTRICA","1","шт.","80.00","80.00","20"
"1259","2021-01-08","Буратино","Электрика","Вилка","штепсельная В16-001, белая, 16/250, с заземлением","1","шт.","35.00","35.00","20"
"1260","2021-01-08","Реал Маркет Коряжма","Сантехника","Шланг","для стиральной машины заливной ЗИП, 2м. для холодной воды","1","шт.","120.00","120.00","1"
"1261","2021-01-08","Реал Маркет Коряжма","Сантехника","Шланг","для стиральной машины сливной 3м.","1","шт.","112.00","112.00","1"
"1262","2021-01-06","Интерьер-Мебель","Стройматериалы","Гипсокартон","гипсополимер 2500 х 1200 х 9,5мм. Danogips","4","шт.","280.00","1120.00","33"
"1263","2021-01-06","Интерьер-Мебель","Стройматериалы","Фанера","1525 х 1525 х 8,0мм.","5","шт.","770.00","3850.00","33"
"1264","2021-01-06","Интерьер-Мебель","Стройматериалы","Плинтус","ПВХ галтель 3м. белый","8","шт.","56.00","448.00","33"
"1265","2021-01-10","Электрика для электрика","Электрика","Провод","ШВВП, 2 х 0,75мм. х 30м. , белый, сетевой гибкий","30","м.","21.00","630.00","86"
"1266","2021-01-10","Электрика для электрика","Электрика","Кабель","канал 25*25мм. белый 2,0м.","3","шт.","106.00","318.00","86"
"1267","2021-01-04","СанТехМир","Сантехника","Изоляция","трубная 22/9 длина 2м.","2","шт.","22.40","44.80","65"
"1268","2021-02-20","Сириус","Электрика","Лампа","светодиодная LED-шар-VC 6W 230V E-27 3000K 480Lm IN HOME","2","шт.","60.00","120.00","70"
"1269","2021-02-20","Сириус","Электрика","Светильник","светодиодный СПБ-Т5 14Вт 4000К 160-260В 1260лм IP40 1200мм","1","шт.","475.00","475.00","70"
"1270","2021-02-21","Электрика для электрика","Электрика","Кабель","канал 40*25мм. белый 2,0м.","1","шт.","142.00","142.00","86"
"1273","2021-02-28","СтройБери","Сантехника","Футорка","латунная переходная 3/4"" * 1/2""","1","шт.","55.00","55.00","73"
"1291","2021-03-19","Транзит","Химия","Раствор","мочевины для системы выпуска газов автомобиля Ad Blue","20","л.","33.75","675.00","101"
"1292","2021-03-23","Эльдорадо Котлас","Химия","Соль","для посудомоечной машины Top House, 1.5кг.","1","шт.","310.00","310.00","102"
"1293","2021-03-19","Реал Маркет Коряжма","Сантехника","Паста","сантехническая, 25гр.","1","шт.","49.00","49.00","1"
"1294","2021-03-19","Реал Маркет Коряжма","Сантехника","Тройник","PPR 20мм., белый","2","шт.","6.00","12.00","1"
"1295","2021-03-19","Реал Маркет Коряжма","Сантехника","Кран","шаровый PPR 20мм., с латунным шаром, белый","2","шт.","59.00","118.00","1"
"1296","2021-03-19","Реал Маркет Коряжма","Расходники","Круг","абразивный на ворсовой подложке под липучку Р100, диаметр 125мм.","1","шт.","160.00","160.00","1"
"1297","2021-03-19","Реал Маркет Коряжма","Расходники","Круг","абразивный на ворсовой подложке под липучку Р80, диаметр 125мм.","1","шт.","160.00","160.00","1"
"1298","2021-03-19","Реал Маркет Коряжма","Расходники","Круг","абразивный на ворсовой подложке под липучку Р24, диаметр 125мм.","1","шт.","160.00","160.00","1"
"1299","2021-03-19","СтройМир на Пугачёва","Расходники","Круг","абразивный на ворсовой подложке под липучку Р40, диаметр 125мм.","2","шт.","115.00","230.00","66"
"1300","2021-03-19","СтройМир на Пугачёва","Лакокрасочные","Аквалак","ЕвроТекс-Сауна с воском, (+150град.С.) 0.9кг.","1","шт.","290.00","290.00","66"
"1301","2021-03-19","СтройМир на Пугачёва","Лакокрасочные","Эмаль","аэрозоль универсальная белая матовая (520мл.) KUDO","1","шт.","200.00","200.00","66"
"1302","2021-03-19","СтройМир на Пугачёва","Лакокрасочные","Масло","для саун Верес SAUNA OIL 0.5л.","1","шт.","400.00","400.00","66"
"1303","2021-03-20","Центр Сантехники Коряжма","Сантехника","Мойка","врезная 42 х 76 см. (толщина 0,8мм., глубина 18см.), правая, выпуск 3 1/2"" MIXLINE","1","шт.","3020.00","3020.00","103"
"1304","2021-03-23","Центр Сантехники Котлас","Сантехника","Муфта","комбинированная ПП с наружней резьбой 20мм. - 3/4""","1","шт.","129.00","129.00","84"
"1305","2021-03-23","Центр Сантехники Котлас","Сантехника","Отвод","для стиральной машины АНИ 1 1/2"" х 1 1/2"" (для мойки в кухню)","1","шт.","90.00","90.00","84"
"1306","2021-03-19","ДоброЦен","Инструмент","Лопата","снеговая №6 корпус 385 х 380см. оцинкованная планка, деревянный черенок, чёрная","1","шт.","104.00","104.00","104"
"1307","2021-03-30","Мира Инструмент","Инструмент","Ремень","приводной для рубанка (ЛШМ Калибр, Интерскол, Штурм) 106 х L - 8мм. 706-749","2","шт.","100.00","200.00","53"
"1308","2021-03-29","Реал Маркет Коряжма","Расходники","Кляймер","крепёж для вагонки №4 (100шт./упак.)","1","шт.","49.00","49.00","1"
"1309","2021-03-29","Реал Маркет Коряжма","Химия","Пена","монтажная Момент Стандарт, 500мл.","1","шт.","344.00","344.00","1"
"1310","2021-03-29","Реал Маркет Коряжма","Химия","Клей","ПВА Супер Новгород, 1кг.","1","шт.","370.00","370.00","1"
"1311","2021-03-29","Реал Маркет Коряжма","Дерево","Щит","мебельный 18 х 600 х 1500мм. АВ","1","шт.","699.00","699.00","1"
"1312","2021-03-29","Реал Маркет Коряжма","Электрика","Провод","ПВС, 3 х 2,5мм, белый","50","м.","89.00","4450.00","1"
"1313","2021-03-30","Деревяшка","Дерево","Доска","имитация бруса 16 х 120 х 3000мм. сорт АВ","30","шт.","138.00","4140.00","28"
"1314","2021-03-06","ДНС Ритейл Коряжма","Бытовая техника","Ларь","морозильный KRAFT BD(W)-167R 62,5*85,4*55,9см., белый","1","шт.","15999.00","15999.00","105"
"1315","2021-03-06","ДНС Ритейл Коряжма","Бытовая техника","Машина","посудомоечная DEXP M6C7PD 55см., программ - 7, конденс., белый","1","шт.","14999.00","14999.00","105"
"1316","2021-04-02","Аскона В-Устюг","Мебель","Матрас","Askona Promo Flash 200 x 140см.","1","шт.","23189.00","23189.00","106"
"1317","2021-04-02","Аскона В-Устюг","Текстиль","Чехол","для матраса PureCare StainGuard 200 x 140см.","1","шт.","3300.00","3300.00","106"
"1318","2021-04-02","Ваша Сантехника на Кирова","Сантехника","Петля","компенсационная ПП 32, белая","1","шт.","260.00","260.00","21"
"1319","2021-04-02","Ваша Сантехника на Кирова","Сад","Крестовина","PPR 32, белая","10","шт.","60.00","600.00","21"
"1320","2021-04-02","Ваша Сантехника на Кирова","Сантехника","Муфта","ПП соединительная 32мм., белая","2","шт.","16.00","32.00","21"
"1321","2021-04-02","СтройБери","Стройматериалы","Профиль","ПВХ угловой F-профиль для пласт. панелей","4","шт.","40.00","160.00","73"
"1322","2021-04-03","СтройБери","Лакокрасочные","Краска","эмаль ПФ-115 белая STATUS, 0,9кг.","1","шт.","112.00","112.00","73"
"1323","2021-02-01","Северная Сбытовая Компания","Коммуналка","ЭлектроЭнергия","2021 - 02 (февраль)","100","кВт/ч","4.87","487.00","109"
"1324","2021-03-01","Северная Сбытовая Компания","Коммуналка","ЭлектроЭнергия","2021 - 03 (март)","90","кВт/ч","4.87","438.30","109"
"1325","2021-02-01","Газпром МежрегионГаз Вологда","Коммуналка","Газ","2021 - 02 (февраль)","400","куб.м.","4.85","1938.40","108"
"1326","2021-02-01","АкваЛайн","Коммуналка","ТКО","2021 - 02 (февраль); норматив - 0,21792 куб.м./мес","0","куб.м.","527.32","114.91","107"
"1327","2021-03-01","АкваЛайн","Коммуналка","ТКО","2021 - 03 (март); норматив - 0,21792 куб.м./мес","0","куб.м.","527.32","114.91","107"
"1328","2020-07-01","АкваЛайн","Коммуналка","ТКО","2020 - 07 (июль); норматив - 0,21792 куб.м./мес","0","куб.м.","527.32","114.91","107"
"1329","2020-07-01","АкваЛайн","Коммуналка","ТКО","2020 - 08 (август); норматив - 0,21792 куб.м./мес","0","куб.м.","527.32","114.91","107"
"1330","2020-07-01","АкваЛайн","Коммуналка","ТКО","2020 - 09 (сентябрь); норматив - 0,21792 куб.м./мес","0","куб.м.","527.32","114.91","107"
"1331","2020-07-01","АкваЛайн","Коммуналка","ТКО","2020 - 10 (октябрь); норматив - 0,21792 куб.м./мес","0","куб.м.","527.32","114.91","107"
"1332","2020-07-01","АкваЛайн","Коммуналка","ТКО","2020 - 11 (ноябрь); норматив - 0,21792 куб.м./мес","0","куб.м.","527.32","114.91","107"
"1333","2020-07-01","АкваЛайн","Коммуналка","ТКО","2020 - 12 (декабрь); норматив - 0,21792 куб.м./мес","0","куб.м.","527.32","114.91","107"
"1334","2020-07-01","АкваЛайн","Коммуналка","ТКО","2021 - 01 (январь); норматив - 0,21792 куб.м./мес","0","куб.м.","527.32","114.91","107"
